,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
476,US,42904342,RXQUEP29DYX6Z,B008OSCYFO,961967744,Columbia Men's CT004 Singletrak Digital Display Quartz Watch,Watches,5,0,0,N,Y,I like the large number display its easy for me to ...,I like the large number display its easy for me to see at night and for the money it's a pretty good value compared to other brands I like it.,2015-08-31
477,US,10940664,R22RLHZURVJFCN,B0047EU2FS,418805652,Extra Long Watch Band Genuine Leather Calfskin Light Brown 22 millimeters Tech Swiss,Watches,5,0,0,N,Y,Great leather watch band.,It's a very nice watch band. Good leather and is well made.  This should last a long time.,2015-08-31
478,US,17728960,R14W2VCHHK5V7W,B00ZI3R5VG,213303319,Stuhrling Original Men's 824.01 Regatta Analog Japanese Quartz Stainless Steel Watch,Watches,5,19,20,N,Y,this is a good alternative. Very pleased with it,"As a former Rolex owner (GMT Master) for 35 years, I have been very surprised by this Stuhrling watch.  Yes, its' a quartz watch, not a chronograph, the band isn't as heavy duty, as the Rolex was, but still this 824.01 is very attractive and is working well.  Compared to a $3k watch with a $250 band, this is a good alternative.  Very pleased with it.",2015-08-31
479,US,29000762,RHK0R3J41GKC,B002HAW5JA,418729789,Caddy Bay Collection Black Carbon Fiber Glass Top Watch Case Holds 10 Large Watches,Watches,5,0,0,N,Y,Five Stars,"Nice size, fits oversized watches very well.  Attractive looking case!",2015-08-31
480,US,47158986,R15K0T2AX2PABY,B00J8YMNO0,662580898,Sinceda Watch Gun Classic Roman Numerals Series Women's Bangle Wrist Watches,Watches,5,0,0,N,Y,Fun watch with a retro look!,"A fun watch with a retro look!  Love this watch, highly recommend!",2015-08-31
481,US,20894279,RWF97SGXCK5TR,B000Y190QK,192552814,Skagen 358srrd Rose Gold Ion Plated Stainless Steel Mesh Bracelet Watch Watch For Women,Watches,5,0,0,N,N,Five Stars,Absolutely beautiful!!!,2015-08-31
482,US,33744103,R1JJDU7BG1WS7P,B0000TII0K,44489146,Timex Men's Easy Reader Day-Date Expansion Band Watch,Watches,5,0,0,N,Y,Five Stars,VERY NICE WATCH AND VERY NICE PRICE,2015-08-31
483,US,19502021,R171Z9M41LE2JE,B004ZV05Q4,766758173,Nixon Rubber 51-30 Watch,Watches,2,0,0,N,Y,Less than pleased with it,"Watch arrived without tags and was yellowed in color. I bought a new watch, but it looks used. Less than pleased with it.",2015-08-31
484,US,26226594,R1GA4K3UBZ9RL2,B00NK7U758,214092179,Stuhrling Original Mens 22mm honey leather watch Strap with yellow tone buckle st.165B2.3335K31,Watches,5,0,0,N,Y,Five Stars,Excellent product!,2015-08-31
485,US,39401371,RA3VY36VW6C4Z,B0009XH68C,758526467,Casio Men's VA430TDA-1A3V Waveceptor Titanium Atomic Solar Watch,Watches,5,0,0,N,Y,Five Stars,Great!,2015-08-31
486,US,13522420,R9WZKIMPVJ4L2,B00596EPAQ,49837656,Tommy Hilfiger Women's 1781122 Sport Stainless Steel White silicone Watch,Watches,5,0,0,N,Y,Five Stars,All perfect!,2015-08-31
487,US,12617630,R13ZFH49G38Z5A,B00UT1D46M,137774531,U.S. Polo Assn. Women's USC40070 Rose Gold-Tone Watch with Link Bracelet,Watches,5,3,5,N,Y,Looks Expensive!!!,"This is funny story. The package it came in smelled like leather and the watch says Polo and looks so Expensive. I had to go recheck to make sure i paid $9.99 and not $99.99. I thought i might have made a mistake. I didnt. In fact there was not saying it is not affiliated with Raulph Lauren. Ive gotten compliments on this watch. To me its worth $100. I love it! You will too if you like gaudy. Once i thought i broke it because it fell on floor and a piece came off, but it was a piece for in case you want to adjust it and make it bigger or smaller.",2015-08-31
488,US,319730,R2TESXS66QVYSF,B00D3RFXJU,597859415,"Kenneth Cole New York Men's KC9286 ""Rock Out"" Stainless Steel Diamond-Accented Watch",Watches,5,0,0,N,Y,Five Stars,Excelent...,2015-08-31
489,US,22445252,R2EH0PRP5G4MQW,B00MXWGP3E,316471077,Mokingtop® New Fahsion Children Boy Digital LED Quartz Alarm Date Waterproof Sports Wrist Watch,Watches,2,0,0,N,Y,The red one one is working but it hasn't been needed so I can't really leave a good review for that one,"Ordered three of these in different colors, blue, red, and multi colored (orange, green, blue) for my two year old grandson who LOVES his &#34;Ganpa's&#34; watch collection. So my husband had a watch to give him, purchased these.  I purchased three to be &#34;back ups&#34; when one broke, there would be another one to give my grandson. The multi color has lasted thru baths, swimming, jumping and bumping of a two year old. The red one one is working but it hasn't been needed so I can't really leave a good review for that one. One day, my grandson came over without the multi colored watch so I gave him the blue one. My daughter said that my grandson was jumping up and down, fell on the floor and the watch broke when his wrist hit the floor. So much for the blue one.",2015-08-31
490,US,851086,R2YAV5750COIEZ,B00C9SD7TC,918252954,U.S. Polo Assn. Classic Men's US4023 Watch with Black Leather Band,Watches,5,0,0,N,Y,Five Stars,Excellent quality and very fast shipping thank you.,2015-08-31
491,US,14432510,R2UMG539ITL3D0,B007ZUCLZU,216051164,Rado Centrix Rose Gold-tone Ladies Watch R30555103,Watches,5,0,0,N,Y,Five Stars,Wife loves it. So no complains!,2015-08-31
492,US,50971532,RQDUGFGFQZWX4,B002OL1W8C,604302216,Anne Klein Two-Tone Illusion Dress Watch,Watches,1,1,1,N,Y,I love this design was so excited to receive it,"I love this design was so excited to receive it , but when I got it it didn't work. I returned it very disappointed.",2015-08-31
493,US,43887005,R30ZYAIDVPW6E0,B00UWXF27G,219516840,"Men's Watches Chronograph, 24 Hr Indicator Military Sports Watches - Voeons 3ATM Waterproof Steel Case Quartz Watches, Big Dial Silicone Wrist Watch, Gold / Silver",Watches,5,4,5,N,Y,Lovely watch!,"I will start from the shipping, I got the watch a day after Amazon scheduled the delivery day. Still it was kind of fast 5days. The package where the watch came it was an envelope And a zip lock bag with no instructions. but still no damaged to the watch! Now the watch, is a beautiful and awesome watch the materials are the same used by the big brands! The day after the delivery I used the watch and got compliments from many people! One guy even said to me &#34; hey awesome hublot wish I could afford one&#34; lol. When I got home I Checked hublot website and they look exactly the same as this watch the only difference is the price hublot 34k and this watch 34dlls!!! If you thinking about buying this watch please don't just buy it I highly recommend this watch is really really nice and for the price is just an awesome deal I just bought two more! If I could I will give more than 5 stars! Happy shopping!",2015-08-31
494,US,12801383,RM01EYK1OJCIM,B00PRCZSLM,522076658,Invicta Men's 16992 Venom Analog Display Swiss Quartz Black Watch,Watches,5,0,1,N,Y,Great for Swimming,"Great watch never own something so stylish, great for swimming can see numbers under water and works perfectly. Allot of compliments.",2015-08-31
495,US,15462715,R392CCSXBMLBNX,B00APOFKV0,925682994,Mens Rubbertech Silicone Rubber Watchband Stainless Steel Buckle 22mm Wide Buckle - by JP Leatherworks,Watches,5,0,0,N,Y,Great Replacement for Samsung Gear Live Watch Band,This was the perfect choice for a replacement band for my Samsung Gear Live watch. I did have to notch the pin placement however that was easy the band not only works well it looks good as well. Very happy with this replacement.,2015-08-31
496,US,48609741,RD4RDRKD4EF6W,B0083XFTYS,447427656,"Timex Unisex T2N889 ""Weekender"" Black and Gray Nylon Strap Watch",Watches,5,0,0,N,Y,Five Stars,Works great!,2015-08-31
497,US,138918,R2BLWXNF3FRX0I,B00L3VDGU6,713699109,Disney's Frozen Elsa & Anna Singing Watch - Let it GO!,Watches,5,0,0,N,Y,Five Stars,My niece loved it,2015-08-31
498,US,2118400,R3FMWKRXO2GIZ5,B000KNHRUS,92450346,Armitron Sport Men's 408108BLK Chronograph Black Digital Watch,Watches,4,0,0,N,Y,I really like the background lighting though,"The metallic material is plastic. I really like the background lighting though, the colors help separate the digits and letters. This has lasted me for almost a year now, even after swimming in pools, running in the rain, and showering. Anyone who wants a waterproof watch for cheap should look at this one.",2015-08-31
499,US,17750441,RS9LUL7835X9J,B00V0G9OGE,297682929,Armitron Sport Women's 45/7053 Digital Resin Strap Watch,Watches,5,2,2,N,Y,Armitron watch,"Really pretty and cool watch.  My 10 years old love it.  Has multiple functions as chronograph, alarm (you can set 3 different alarms), light and it is water resistant ... it's a bit tricky to remember the order to press the buttons to program it.  Loved the color.",2015-08-31
500,US,182487,R1DDDIGRR3IYHB,B00NIGSZEG,572476244,Casio Unisex MTP-S100L-7B2VCF Solar Easy-To-Read Watch with Brown Band,Watches,5,0,0,N,Y,Five Stars,good good!good good!good good!,2015-08-31
501,US,12614578,R2VKKDOOG7MFNV,B00MX96ANC,518819491,Heiden Battery Powered Single Watch Winder,Watches,4,1,1,N,Y,LED light needed,This item needs a LED light to indicate when the item is on.  No visual to tell when on or off.,2015-08-31
502,US,10338054,RAY02EDH97SVY,B00GRROOOS,280822762,Casio #MTP1374L-1AV Men's Standard Leather Band Multi-Function Black Dial Watch,Watches,4,0,0,N,Y,Four Stars,Watching arrive on time and it is nice as I was expecting,2015-08-31
503,US,50931096,R122JYTQG64WZA,B0091WZXVY,233302164,19mm Brown/Black Pebbled Water Resistant Genuine Leather Fits Timex Expedition,Watches,5,1,1,N,Y,Five Stars,Just the right strap and they included a second strap for free!,2015-08-31
504,US,9485071,R17Q5NQ6MHXYSO,B008FPMG4A,681821514,Wenger Men's 0541.102 Terragraph Stainless Steel Watch with Brown Leather Band,Watches,4,0,0,N,Y,Four Stars,Looks good. Very easy to read even at night. Somewhat larger face than I thought by picture,2015-08-31
505,US,51290681,R3NNLKGYHHJDX1,B003NYAQE0,313298610,18mm Mens Braided Leather Brown Watch Band Speidel,Watches,3,1,1,N,Y,The watch band fit nicely with my watch,The watch band fit nicely with my watch. It doesn't come with the two metal pieces/rods that attach the band to the watch. But you can use your old ones. You'll need a very small screw driver or small pocket knife to remove and replace the two metal rods. They are spring loaded so they compress.The thing about the band that kept me from rating it higher is the color. I expected it to be darker than it appeared on the web site. But it is still OK and very functional.,2015-08-31
506,US,12819130,R15EOL8I0OZ0Y2,B00OXPNBSG,313493598,Kezzi Womens Watch K842 Quartz Dress Wrist Watches Ceramic Bracelet Casual Classic Waterproof Blue,Watches,4,0,0,N,Y,Four Stars,Nice summer watch.,2015-08-31
507,US,16277374,R1DKV054ATU6N9,B003OQ8FV8,884731803,Timex Women's Q7B852 Padded Calfskin 12mm Brown Replacement Watchband,Watches,5,1,1,N,Y,Great,"slightly lighter in color than the picture, but overall a good quality - easy to install.  I can wear my watch again.  Good value for the price.",2015-08-31
508,US,41100555,R1QADROT7AKSJI,B006KZ4MYO,723693299,Watch Case Press with Nylon Dies,Watches,5,0,0,N,Y,Easy to use,Was perfect for putting the backs onto watches after changing the batteries.  Very easy to use.  Already used it on 3 watches.,2015-08-31
509,US,23958233,RZTABU3HG89VM,B00JJC4IGC,838986658,JIUSKO Mens Analog Fashion Wrist Watch - Multifunction Quartz Chronograph Stopwatch - Sapphire - 24 Hour - Alarm - Brown Leather Strap - Blue Hands - Stainless Steel - 113L0107,Watches,5,3,3,N,Y,Looks and feels like a multi-thousand dollar watch,"Incredible watch!  Very high quality and solid.  Looks and feels like a multi-thousand dollar watch.....seriously! Nothing about this watch is cheap. Everything: clasp, band, movements, dials, buttons, detail, even the box.....etc is amazing. Beautiful emblem engraving on the reverse.  Exceptional watch. I wouldn't be surprised to see Jiusko as a top-tier watch seller very soon!",2015-08-31
510,US,43055981,R1KD6CJPYLHXZW,B00HLVH1GW,291192287,Invicta Men's Pro Diver Japanese Automatic Watch,Watches,2,0,1,N,Y,You Had ONE Job,"First, the pros: This is a nice-looking, automatic movement watch for much cheaper that you can usually find. It's styled after the Rolex Submariner, and it can be worn causually or dressed up. The blue dial and bezel are the perfect shade - bright and colorful without being garish.<br /><br />But, it can't tell time. I've set it repeatedly, wearing it to ensure it was getting wound, and it's consistently fast, sometimes by as much as several minutes after a single day. You had ONE job, watch!<br /><br />I have trouble even calling it a watch because it's useless for telling time. I shouldn't have trusted a company who has a watch (distinct from this one) in their &#34;Pro Diver&#34; collection that can't even be taken in the shower!",2015-08-31
511,US,7930517,R2AAKNZ1IKJ71M,B006ID8JIS,593157146,Kenneth Cole New York Men's KC1847 Stainless Steel Watch with Black Leather Band,Watches,5,0,0,N,Y,Excellent,"Beautiful watch, very light, comfortable and classy. Great size face. I love  wearing it",2015-08-31
512,US,27622503,RBKZZY6YSRYXA,B00BNPIAIU,263024127,Citizen Men's AT2187-51E Drive from Citizen Eco-Drive WDR 3.0 Chronograph Watch,Watches,5,0,0,N,Y,Citizens watch,Beautiful watch! Son in Law loves it!,2015-08-31
513,US,11238301,RF54I2YAARDHX,B0094BKASS,900960154,G-Shock MTGM900DA-8CR Men's Tough Solar Atomic Stainless Steel Sport Watch,Watches,5,1,1,N,Y,I can recommend this watch,"I can recommend this watch. High quality and it has performed as advertised. A couple of things that might not be right for some. One it is a heavy watch. Two it sits on your wrist higher than other watches. Also because of the metal band you may needed to remove some links, as I did. If you have a thick wrist, the band does not come with extra links, should it fit you too tight. Again rated 5 stars for my use.",2015-08-31
514,US,41739247,RVZHTPEU9CZJZ,B00PFNJE4A,740607550,Invicta Women's 15274 Bolt Analog Display Swiss Quartz Two Tone Watch,Watches,5,0,0,N,Y,Five Stars,"Heavy, large, beautiful",2015-08-31
515,US,19425659,RFZEHHIHNQ82G,B00BOURINC,180084586,GUESS Men's U0279G1 Dressy Silver-Tone Watch with Black Dial  and Mesh Deployment Buckle,Watches,5,0,0,N,Y,Beautiful watch!,Beautiful watch!,2015-08-31
516,US,851866,R11UO28Z9S5R4D,B00DTBLO8O,189046587,7 Weapons Fashion Creative LED Waterproof Men's Watch#black,Watches,1,0,0,N,Y,Cool at first,It's hard to set it and the buttons no longer work on it after a week,2015-08-31
517,US,34654996,R53O53XWR39QX,B00OBTSWH4,686117642,DASSARI Monaco Smooth Leather Watch Band for panerai,Watches,5,0,0,N,Y,Great.,"A lot of bang for the buck. I actually used this 24mm strap with adapters for an Apple Watch. Looks great, feels super comfortable. And yes, I'm a watch guy. I have straps that are $400 and ones that are super cheap. This one is a great strap for the money. The more I wear it, the more comfortable it gets, and it keeps it's look.",2015-08-31
518,US,28839974,R1Y4ILD5Z3SC66,B00556FEUA,566382562,Invicta Men's 1433 Russian Diver Black Dial Rubber Watch,Watches,5,0,0,N,Y,"I'm late getting to the party, but after discovering ...","I'm late getting to the party, but after discovering Invicta watches I just can't get enough of them. There is a watch for every situation from dress to casual. After acquiring several of these in a short time, I can honestly say that I have not been let down in style or performance. I don't think I'll ever buy another watch that isn't an Invicta!!!!!",2015-08-31
519,US,32866903,R1X1GQUREO1L8Y,B00OAY301S,910866342,Casio BA112-1A Baby-G Multicolor Dial Black Resin Multi Quartz Woman's Watch,Watches,5,0,0,N,Y,Cool Watch for a Teen,"loved it, a very cool looking watch for a teenager.",2015-08-31
520,US,25634916,R3HER3QRTIAA52,B00Q6UGZWA,685458365,"DETOMASO Men's Quartz Stainless Steel and Leather Casual Watch, Color:Black (Model: DT1068-A)",Watches,3,1,1,N,Y,Three Stars,"Nice looking watch, but I prefer a watch with a little bigger face. Other than that its great.",2015-08-31
521,US,23265393,R1DASU305CBLJU,B00823Q82Q,472793637,2 Pack White and Black Geneva Women's Large Round Face Silicone Rainbow Numbers Watch,Watches,5,0,0,N,Y,Five Stars,Great product,2015-08-31
522,US,48880662,R37PAE3SYKU3QO,B006G0GAXO,475254848,Tommy Hilfiger Women's 1781210 Sport Tank Gold Plated Tan Watch,Watches,4,0,0,N,Y,Four Stars,good,2015-08-31
523,US,47391028,RG2TTOAECTSTR,B00TD55CME,682643814,Tonsee Mens Silicone Rubber Watch Strap Band Waterproof with Deployment Clasp 22mm,Watches,5,0,0,N,Y,Five Stars,I absolutely love these silicone watch bands. Totally waterproof.,2015-08-31
524,US,2273028,R1P58OVMEJZTKT,B005OT7MBM,915598011,Tommy Hilfiger  Men's 1710294 Stainless Steel Watch with Brown Leather Band,Watches,4,0,0,N,Y,greatwatch for gifting,great watch for gifting.,2015-08-31
525,US,32196390,R9IVORYPKZJCS,B00BBPM7OA,244475200,Vernier Women's VNR11140 Dazzling Oversized Roman Numeral Watch,Watches,5,0,0,N,Y,Wife loved it,Beautiful watch ... Fun but still elegant wonderful color much prettier in person  and wow do those crystals Around the dial sparkle.,2015-08-31
526,US,15556345,R1Y9947ABEJLXW,B0058VKHRW,304694468,Seiko Men's SNK601 Seiko 5 Automatic Silver Dial Stainless Steel Bracelet Watch,Watches,5,0,0,N,Y,goodwatch fast shipping good,good watch fast shipping good price,2015-08-31
527,US,44358594,R241498HLG65NY,B00HYUSRE0,753451785,Expedition Chrono Alarm Timer Watch,Watches,5,1,1,N,Y,Great watch for boating.,Watch works very well.,2015-08-31
528,US,5573248,R1ZBJ0REVAX3WO,B00O9ZMJOW,365505134,U.S. Polo Assn. Classic Men's USC50233 Analog Display Analog Quartz Brown Watch,Watches,5,1,1,N,Y,Five Stars,Great Watch!,2015-08-31
529,US,1818337,R39UZEUU64VAOB,B00854DHA8,137213442,Tommy Hilfiger Men's 1790877 Silver-Tone Stainless Steel Watch,Watches,5,0,0,N,Y,Five Stars,Just great!,2015-08-31
530,US,19206758,R248L2YUI2U3GO,B00STAXHZI,27803900,Fossil Women's ES3818 Original Boyfriend Rose Gold-Tone Watch with Grey Leather Strap,Watches,5,0,0,N,N,great watch,"Beautiful watch, receive compliments all the time",2015-08-31
531,US,37292515,RDF8GFY0V1CME,B008OC189I,814205601,Citizen Men's Drive from Citizen Eco-Drive AR 2.0 Stainless Steel Watch,Watches,5,0,0,N,Y,Love it,"Love this watch. It looks very professional and masculine. Got it for my husband for his birthday. At first he thought the face was a little too big, but now he loves it. Great price too",2015-08-31
532,US,22102135,RI18EQ52ON3XW,B001QFYKTA,105789109,Citizen Men's JY0050-55L Blue Angels Skyhawk A-T Titanium Eco-Drive Watch,Watches,4,0,2,N,Y,Design a bit lacking,The previous version was streamlined and had a flow from maid body through band. This version has a bit larger body and band is not as heavy and feels a bit cheaper.<br /><br />Technical functionally is great.,2015-08-31
533,US,34911514,R5RFDBJKAFVVM,B000H6AQ0Q,233455980,Timex Women's T5J151 1440 Sports Digital Black/Pink Resin Strap Watch,Watches,5,0,0,N,Y,Love my new watch.,Loved it. Came really quickly. Very functional. Little tricky to set up date.,2015-08-31
534,US,19066506,R11W7CTUKJ8H88,B0019K9WRW,838900140,Citizen Women's EW3140-51E Eco-Drive Stainless Steel Sport Watch,Watches,5,0,0,N,Y,I like the look of the watch and the fact that ...,I like the look of the watch and the fact that I don't need to buy batteries for it and that it is water resistant makes it a good purchase.,2015-08-31
535,US,40980578,R3RPYF8HS0F39E,B005MG6CWC,748449952,MULCO Men's MW2-6263-025 Analog Display Japanese Quartz Black Watch,Watches,5,0,0,N,Y,Five Stars,nice watch,2015-08-31
536,US,43887480,R1JS1WGP8D3YBZ,B00FRFDAZ0,971103100,Invicta Women's 14731 Angel Analog Japanese-Quartz Two Tone Watch,Watches,5,0,0,N,Y,Great watch at a great price,I love my watch it's exactly as pictured. A boyfriend style watch with the copper/rose gold accents.,2015-08-31
537,US,18055051,R15AOE62YC5F7Q,B00MWTG4RU,632913151,[Upgrades]CHIYODA Single Watch Winder with Quiet Motor-12 Rotation Modes,Watches,5,0,0,N,Y,Five Stars,Very good for the price<br />Love it,2015-08-31
538,US,1993911,R3HO7VDLL6PG87,B00BFDEKES,796620062,Casio Men's Watches BGA-153M-4BER,Watches,5,0,0,N,Y,Five Stars,This clock is pretty. Recommended.,2015-08-31
539,US,9357823,R3PBJHZLFSHE6H,B0009P679Y,979078359,Invicta Men's 9938 Pro Diver Collection Automatic Diver Watch,Watches,5,2,2,N,Y,Just awesome! Ive been after this watch for about 3 ...,"Just awesome! Ive been after this watch for about 3 yrs and i couldnt find it. When i saw it on Amazon again, i just had to have it. I also own the mod 9937 and ive been very happy with it. They both have a swiss movement, that is why its more expensive than japanese movement counterparts.",2015-08-31
540,US,25218971,R2QSRBNAQ9FVW5,B00FWXAF82,970694615,"Skagen Men's SKW6068 ""Havene"" Silver-Tone Stainless Steel Watch with Mesh Band",Watches,4,0,0,N,Y,Seems like a decent watch so far,"Seems like a pretty good watch for the price. Have not had it long enough to give a thorough review as far as quality. It is in line with Fossil watches as far as comparison wise. It looks good and is thin, which would work as a dress watch.",2015-08-31
541,US,51541070,R14K4N7LIRKU1I,B00PLLBWC8,632744906,Stuhrling Original Men's 699.01 Aviator Quartz Day and Date Watch With Black Leather Strap,Watches,5,0,0,N,Y,Five Stars,Excelent!,2015-08-31
542,US,13514524,R1X57T36BW8NSU,B006OF42HM,601287484,Nixon Men's 51-30 Chronograph Stainless Steel Watch With Leather Band,Watches,3,0,0,N,Y,butwatch looks great,"Metal feels kinda cheap, but watch looks great.",2015-08-31
543,US,18949762,R5Q58E5Q8H4SW,B00AJ2Y4OM,443713324,Curren White Case Stainless Steel Band Men Analog Wrist Watch (White),Watches,5,0,0,N,Y,Five Stars,Good I love it,2015-08-31
544,US,144784,R2VGUUD87MHPJ2,B00361FW5I,91138629,Nautica Unisex N09908G Sport Ring Multifunction Stainless Steel Watch With Two Interchangable Bands,Watches,5,0,0,N,Y,Five Stars,Beautiful !!!!!!!!,2015-08-31
545,US,47158986,R37276CII53XI4,B00CBAHU64,821685354,KANO BAK Womens Ladies Retro Vintage Antique Bangle Bracelet Wrist Watch White Round Dial,Watches,5,0,0,N,Y,Retro watch!,Love this retro watch!  Very stylish and fun!,2015-08-31
546,US,35329257,R2C34VOM80F537,B00D40T7RU,329787423,GuTe Old Fashion Mens Auto Mechanical Wristwatch White Dial Blue Hands Day Date 24hrs,Watches,5,1,1,N,Y,Nice lookingwatch,"Nice looking watch.  A quick wind and it goes for 24 hours.  Keeps great time.  No instructions, so no idea what the other dials or buttons are for, but it tells time so I'm happy.  If and when it quits, I'll look for another.",2015-08-31
547,US,45712426,RKSV8PVCTW100,B003U92XXA,928442978,Voguestrap TX51012BK Allstrap 16 mm Black Nylon Adjustable Sport Watch Band,Watches,5,1,1,N,Y,Better than the original,Have a timex expedition watch.  Liked it and the band it came with.  After a year of heavy duty wear the band got caught and ripped loose from the watch.  I thought I would have to buy a new watch.  Ordered this band which looked similar first and I'm glad I did.  It's better than the original in comfort and works the same.  Even if it only lasts a year I am still money ahead.,2015-08-31
548,US,1075550,R1MW8Z3LSVPX4B,B00MVQDAQ2,517782804,Nine West Women's NW/1652BKBK Gold-Tone Case Easy To Read Dial Black Strap Watch,Watches,5,0,0,N,Y,Five Stars,Awesome!.,2015-08-31
549,US,1128158,RHVI9EU34QUFH,B006TZXDUO,135107600,Stuhrling Original Men's 91D.334554 Enigma Automatic Mother of Pearl AM/PM Indicator Brown Watch,Watches,3,0,0,N,Y,item is beautiful and you will get many compliments but the reason ...,"item is beautiful and you will get many compliments but the reason i gave it the rating i did is because the time does run slow, and it looks like there is some specks of dust of something in the actually encasement its self!",2015-08-31
550,US,29211552,RI05W0MH9F9GE,B003OPZ0HQ,282463883,Timex Men's Q7B765 Genuine Padded Oiled Leather 18mm Brown Replacement Watchband,Watches,4,0,0,N,Y,Four Stars,Good quality,2015-08-31
551,US,47156201,R1LTMPROUPX7K2,B0000UIY3U,496973440,Timex Girls Time Machines Analog Elastic Fabric Strap Watch,Watches,5,0,0,N,Y,"When I asked her if there was anything she liked/didn't like about it she said ""I like that it has ...","My daughter loves it. When I asked her if there was anything she liked/didn't like about it she said &#34;I like that it has butterflies, but I don't like that they don't come to live and play with me.&#34;<br /><br />So there you go, perfect watch unless you're a 6-year-old with unrealistic expectations.",2015-08-31
552,US,20240757,R1S3T57O3OYT5S,B003DZ7VOW,336197576,G-Shock GA100A-7A Classic Series Designer Watches - White,Watches,5,19,20,N,Y,Five Stars,Great watch,2015-08-31
553,US,2415284,R2HEXNWALUYGCO,B0129618SU,657653863,GEN Bamboo LeGENd Men's Wooden Bamboo Watch in Black with Genuine Leather Strap (Japanese Quartz),Watches,5,0,0,N,N,I love it. Lightweight and comfortable,"I love it. Lightweight and comfortable, it fits with any occasion and overall a great everyday watch to have.",2015-08-31
554,US,14796018,R3MXNU12BS1D6C,B000B5MI3Q,900318822,Seiko Men's SKX007K Diver's Automatic Watch,Watches,5,2,2,N,Y,Value,"I was worried about buying an automatic watch at this price point. I decided to go for it and I’m glad I did. The watch seems well made and mechanically sound. I haven’t had any problems with the watch keeping time. It’s really great for such an affordable automatic watch. I have taken this watch in the ocean, water several times and also, no issues. Seems very solid. I would note, the band is terrible. I replaced it with a nato band it looks great. I would suggest this watch to anyone.",2015-08-31
555,US,6853298,RANBWOBO6EXG6,B008JGW4JW,342710072,Geneva Black and White Faux Rhinestones Chronograph Silicone Watch,Watches,4,0,0,N,Y,Missing Item,I love the watch!!! However I only received the white one. Who can I talk to about not getting the black one delivered,2015-08-31
556,US,111149,R27L48LVJ54R8U,B005OAO20U,145657838,G-SHOCK Men's GA-100 Limited Edition Watch,Watches,5,0,0,N,Y,Five Stars,Thx it's very good,2015-08-31
557,US,9959824,R3172M50AYKJT0,B00GX7N6U0,913854408,Seiko Men's SKS401 Analog Display Japanese Quartz Silver Watch,Watches,5,0,0,N,Y,Five Stars,Beautiful!,2015-08-31
558,US,851086,R3V0T2TB8L0KMD,B00A3436LS,275186513,U.S. Polo Assn. Sport Men's US9282 Silver-Tone Watch with White Silicone Band,Watches,5,0,0,N,Y,Five Stars,Excellent quality and very fast shipping thank you.,2015-08-31
559,US,16022608,R2TK5N4WYI31DJ,B00SW9TI40,274740434,Valletta Women's FMDCT501A Analog Display Quartz Gold Watch,Watches,1,1,2,N,Y,One Star,It came rusted. Do not buy this watch!,2015-08-31
560,US,26551277,R2NR3LG3M4NSR,B00HQWZYOM,693338277,Invicta Men's Subaqua 15616,Watches,5,0,0,N,Y,Five Stars,Amazing...,2015-08-31
561,US,15087446,R2EZHX86YOOS2G,B0013L1ITC,876971231,Armitron Women's 75/2967BLU Diamond Accented Blue Dial Silver-Tone Bangle Watch,Watches,5,0,0,N,Y,Pretty Blue Face!,The blue faced diamond accented Armitron watch is very pretty!,2015-08-31
562,US,42629680,R15XOOYSL1D2L2,B000JQJS6M,926299553,Invicta Men's 8928OB Pro Diver Gold Stainless Steel Two-Tone Automatic Watch,Watches,5,0,0,N,Y,I really love this particular model,"As a watch person, I really love this particular model. I didn't want to take my Tag watch to school, so I bought this as an alternative since it really resembles the Rolex Submariner. I've got many compliments from people, most of them assuming it was an actual Rolex. So if your looking for a nice watch that isn't too heavy, stylish, and won't break the bank, than this is it. I already plan to purchase another one in a different color.",2015-08-31
563,US,392502,RQIK3P58TAQVT,B005MDPAPU,645499118,Casio Men's Slim Solar Multi-Function Analog-Digital Watch,Watches,5,0,0,N,Y,Very nice for a solar watch,"Very nice for a solar watch, i've had plenty of watchs that were a bit better but i would buy this again worth every penny",2015-08-31
564,US,136106,R19C57BGAGBN09,B00KGTVFH2,288542298,Fossil Women's ES3622 Jesse Crystal-Accented Two-Tone Stainless Steel Watch,Watches,2,0,1,N,Y,Two Stars,i dont like it,2015-08-31
565,US,11457439,R3EU8RBNO6FRR9,B007VC4CZO,191303788,DaLuca Ballistic Nylon NATO Watch Strap - Black (PVD Buckle) : 22mm,Watches,3,2,2,N,Y,Great quality but inherent design flaw is annoying.,"Strap is great quality but the design is flawed. The loops for turning the strap back on itself are too near the buckle, meaning the tail of the strap sticks out a lot. I have a luminox branded nato strap on another watch which is much neater and more comfortable.",2015-08-31
566,US,857116,R2TQH4E3OJVAZX,B004YM2FV2,649128875,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,4,0,0,N,Y,Cute,Comes as it looks. Not perfect but good for the price.,2015-08-31
